YYYYMMDD,VWID,VWI,EWID,EWI,SP500,YYYY,day
19640624,0.003538,0.003511,0.002862,0.002788,0.00359,1964,3
19640625,0.001927,0.001829,0.002645,0.002491,0.00185,1964,4
19640626,0.002774,0.002751,0.003615,0.003511,0.003078,1964,5
19640629,0.001773,0.001704,0.001625,0.001535,0.00221,1964,1
19640630,0.000469,0.00044,-0.000092,-0.000145,0.000612,1964,2
19640701,0.00622,0.006192,0.004707,0.00468,0.0071,1964,3
19640702,0.004017,0.004001,0.004527,0.004497,0.004011,1964,4
19640706,0.004259,0.004237,0.002423,0.002398,0.0046,1964,1
19640707,0.001579,0.001457,0.001679,0.001507,0.001687,1964,2
19640708,0.000268,0.000261,0.001345,0.001289,0,1964,3
19640709,0.001359,0.001344,0.003502,0.003478,0.001203,1964,4
19640710,0.002061,0.001991,0.002393,0.002304,0.001682,1964,5
19640713,-0.000495,-0.000499,-0.00002,-0.000029,-0.0006,1964,1
19640714,-0.002644,-0.002695,0.000218,0.000106,-0.003001,1964,2
19640715,0.003738,0.003659,0.003227,0.00316,0.003371,1964,3
19640716,0.00316,0.00316,0.001747,0.001745,0.0036,1964,4
19640717,0.004523,0.004522,0.003929,0.003914,0.004424,1964,5
19640720,-0.002828,-0.002831,-0.000917,-0.000935,-0.003214,1964,1
19640721,-0.001701,-0.00179,-0.000739,-0.000801,-0.002388,1964,2
19640722,0.000319,0.000311,0.001604,0.001578,-0.000239,1964,3
19640723,-0.000112,-0.000114,0.001512,0.001504,-0.000479,1964,4
19640724,-0.000171,-0.000173,0.001228,0.001221,-0.00024,1964,5
19640727,-0.004681,-0.00469,-0.00346,-0.003502,-0.004553,1964,1
19640728,-0.002268,-0.002449,-0.000732,-0.000943,-0.002768,1964,2
19640729,0.00131,0.001114,0.001858,0.001746,0.000845,1964,3
19640730,0.001397,0.001381,0.002272,0.002249,0.00205,1964,4
19640731,0.000822,0.000767,0.001249,0.001203,0.001083,1964,5
19640803,-0.002252,-0.00241,-0.003031,-0.003069,-0.002164,1964,1
19640804,-0.011021,-0.011582,-0.00887,-0.009012,-0.01253,1964,2
19640805,0.001663,0.00099,-0.001113,-0.001295,0.001586,1964,3
19640806,-0.008376,-0.008391,-0.003978,-0.003996,-0.009136,1964,4
19640807,0.00567,0.005656,0.003972,0.003944,0.006393,1964,5
19640810,0.000351,-0.000076,0.000445,0.0004,-0.000977,1964,1
19640811,0.000001,-0.00034,0.001684,0.00133,-0.000245,1964,2
19640812,0.005148,0.005001,0.005527,0.005354,0.005015,1964,3
19640813,0.002931,0.002892,0.003735,0.003679,0.002921,1964,4
19640814,-0.000889,-0.000931,0.001415,0.001381,-0.000728,1964,5
19640817,0.00003,-0.000038,-0.001013,-0.001083,0.000121,1964,1
19640818,0.000732,0.00045,0.000428,0.00023,0.000486,1964,2
19640819,-0.000789,-0.000987,-0.00019,-0.000254,-0.000971,1964,3
19640820,-0.00421,-0.004257,-0.002619,-0.002707,-0.004616,1964,4
19640821,0.001753,0.001729,0.002932,0.00289,0.001587,1964,5
19640824,-0.00188,-0.001889,-0.000533,-0.000562,-0.00195,1964,1
19640825,-0.004806,-0.004936,-0.003996,-0.004188,-0.005738,1964,2
19640826,-0.001526,-0.001926,-0.002367,-0.002646,-0.001473,1964,3
19640827,0.004949,0.004205,0.002821,0.002586,0.004673,1964,4
19640828,0.003189,0.003159,0.002592,0.002535,0.00355,1964,5
19640831,-0.001841,-0.001852,-0.000474,-0.000523,-0.001951,1964,1
19640901,0.004609,0.004427,0.003278,0.003014,0.004277,1964,2
19640902,0.002195,0.001964,0.003228,0.003031,0.001582,1964,3
19640903,0.002708,0.002687,0.002295,0.002252,0.003037,1964,4
19640904,0.002277,0.002092,0.00409,0.003861,0.002422,1964,5
19640908,0.001378,0.001213,0.001311,0.001024,0.001329,1964,2
19640909,0.00197,0.001903,0.001446,0.001374,0.002172,1964,3
19640910,0.001016,0.000897,0.001918,0.001674,0.000602,1964,4
19640911,0.003512,0.003483,0.001889,0.001788,0.004212,1964,5
19640914,-0.002178,-0.00219,-0.000192,-0.000233,-0.002756,1964,1
19640915,-0.002195,-0.00241,-0.00144,-0.001623,-0.002644,1964,2
19640916,0.00287,0.002814,0.00246,0.002321,0.002892,1964,3
19640917,0.005959,0.005953,0.003763,0.003733,0.006607,1964,4
19640918,-0.00331,-0.003357,-0.001066,-0.001078,-0.0037,1964,5
19640921,0.004257,0.004246,0.004436,0.004407,0.004552,1964,1
19640922,0.000642,0.000585,0.001307,0.001238,0.000358,1964,2
19640923,0.000208,0.000197,0.001644,0.001607,0.000238,1964,3
19640924,0.001126,0.001095,0.002088,0.002058,0.001073,1964,4
19640925,0.002267,0.002176,0.002654,0.002532,0.0025,1964,5
19640928,0.000742,0.000708,0.002471,0.002375,0.000831,1964,1
19640929,0.000079,0.000045,0.001265,0.001189,-0.000475,1964,2
19640930,-0.000233,-0.000298,0.001681,0.001622,-0.000712,1964,3
19641001,-0.001282,-0.001314,-0.000012,-0.000038,-0.001188,1964,4
19641002,0.002445,0.002431,0.000956,0.000908,0.00333,1964,5
19641005,0.004168,0.004161,0.003841,0.003817,0.004505,1964,1
19641006,0.000375,0.000252,0.00022,0.000004,0.00059,1964,2
19641007,-0.000082,-0.000088,0.000603,0.000572,0.000118,1964,3
19641008,0.002596,0.00258,0.002285,0.00224,0.00283,1964,4
19641009,0.002141,0.00203,0.003894,0.003782,0.002117,1964,5
19641012,0.00074,0.00074,0.003005,0.003005,0.000235,1964,1
19641013,-0.002178,-0.002242,-0.000085,-0.000205,-0.003285,1964,2
19641014,-0.001639,-0.001645,0.000435,0.000417,-0.002001,1964,3
19641015,-0.006948,-0.007014,-0.009455,-0.009496,-0.006369,1964,4
19641016,0.007044,0.007041,0.009468,0.009425,0.006884,1964,5
19641019,0.00149,0.001489,0.004327,0.004315,0.001179,1964,1
19641020,0.002671,0.00259,0.002283,0.002195,0.002944,1964,2
19641021,-0.000318,-0.000326,0.000518,0.000486,-0.000939,1964,3
19641022,-0.001554,-0.001555,0.000242,0.000237,-0.00188,1964,4
19641023,0.002113,0.002107,0.001427,0.001402,0.002355,1964,5
19641026,-0.00157,-0.001573,-0.00001,-0.000021,-0.001644,1964,1
19641027,-0.000316,-0.000494,-0.000303,-0.000517,0,1964,2
19641028,-0.00333,-0.003592,-0.003775,-0.003937,-0.003647,1964,3
19641029,0.000565,0.000547,-0.000019,-0.000052,0.000472,1964,4
19641030,0.001845,0.00172,0.002824,0.002796,0.001534,1964,5
19641102,0.004539,0.003922,0.002108,0.001954,0.003771,1964,1
19641104,0.000026,-0.000525,-0.000888,-0.001001,-0.00047,1964,3
19641105,0.000114,-0.000138,-0.001028,-0.001212,0.000235,1964,4
19641106,0.00209,0.000884,0.000694,0.000635,0.000822,1964,5
19641109,-0.000175,-0.000406,-0.001025,-0.001266,-0.000469,1964,1
19641110,-0.003921,-0.004072,-0.004096,-0.004383,-0.004108,1964,2
19641111,0.002691,0.002691,0.003465,0.003465,0.002829,1964,3
19641112,0.002038,0.001972,0.004247,0.004184,0.001293,1964,4
19641113,0.001269,0.001224,0.003441,0.003397,0.000235,1964,5
19641116,0.004352,0.004329,0.001659,0.001624,0.005164,1964,1
19641117,0.004564,0.004223,0.001357,0.001083,0.004437,1964,2
19641118,0.002492,0.002374,0.002441,0.002349,0.002209,1964,3
19641119,-0.000022,-0.000326,0.000119,0.000023,-0.000464,1964,4
19641120,0.001076,0.001021,0.001101,0.000964,0.00116,1964,5
19641123,-0.002401,-0.002711,-0.001046,-0.001296,-0.003245,1964,1
19641124,-0.002523,-0.002938,-0.002403,-0.002693,-0.00314,1964,2
19641125,-0.001973,-0.002939,0.00081,0.000448,-0.003383,1964,3
19641127,-0.00279,-0.002831,-0.001063,-0.001148,-0.003277,1964,5
19641130,-0.008366,-0.0084,-0.00751,-0.007584,-0.00869,1964,1
19641201,-0.009713,-0.009954,-0.00809,-0.008467,-0.010306,1964,2
19641202,0.002758,0.002604,0.000098,-0.000119,0.002873,1964,3
19641203,0.003956,0.003843,0.002401,0.002291,0.004654,1964,4
19641204,0.001871,0.00186,0.001966,0.001893,0.002019,1964,5
19641207,-0.000043,-0.000198,-0.002161,-0.002364,-0.000237,1964,1
19641208,-0.003432,-0.003685,-0.004925,-0.005239,-0.003913,1964,2
19641209,-0.006512,-0.006596,-0.008006,-0.008141,-0.006429,1964,3
19641210,-0.000295,-0.000411,-0.000898,-0.001168,-0.00012,1964,4
19641211,0.002299,0.002271,0.002765,0.00266,0.002516,1964,5
19641214,-0.00238,-0.002417,-0.002506,-0.002594,-0.00251,1964,1
19641215,-0.003169,-0.003287,-0.004469,-0.004731,-0.002756,1964,2
19641216,0.003979,0.003937,0.003689,0.003567,0.003965,1964,3
19641217,0.003681,0.003663,0.003752,0.003696,0.004189,1964,4
19641218,0.004869,0.004809,0.005318,0.005278,0.004648,1964,5
19641221,0.000877,0.000832,0.000158,0.000122,0.001068,1964,1
19641222,-0.000468,-0.000499,-0.002104,-0.00224,-0.000593,1964,2
19641223,-0.001902,-0.001906,-0.001765,-0.001805,-0.002134,1964,3
19641224,0.000283,0.000272,0.002927,0.002857,0,1964,4
19641228,-0.000827,-0.000941,-0.002107,-0.00234,-0.000951,1964,1
19641229,-0.002869,-0.002931,-0.002931,-0.003052,-0.003093,1964,2
19641230,0.005766,0.005703,0.003648,0.003597,0.005847,1964,3
19641231,0.005175,0.005173,0.005079,0.005052,0.005338,1964,4
19650104,-0.004324,-0.004375,0.005028,0.004993,-0.006136,1965,1
19650105,0.005029,0.004921,0.008695,0.008521,0.004749,1965,2
19650106,0.003668,0.003617,0.007304,0.007184,0.003072,1965,3
19650107,0.004114,0.004112,0.006071,0.006062,0.004359,1965,4
19650108,0.001788,0.001783,0.004152,0.004121,0.00129,1965,5
19650111,0.000733,0.000709,0.003626,0.003605,0.000351,1965,1
19650112,0.002923,0.002783,0.003638,0.003441,0.002459,1965,2
19650113,0.002876,0.002865,0.00366,0.003618,0.002687,1965,3
19650114,0.000238,0.000236,0.001814,0.001796,0,1965,4
19650115,0.00431,0.004227,0.004488,0.004408,0.00431,1965,5
19650118,0.003014,0.003011,0.002374,0.002353,0.003248,1965,1
19650119,0.001833,0.001751,0.000984,0.000938,0.001619,1965,2
19650120,-0.000076,-0.000131,-0.000014,-0.000058,-0.000346,1965,3
19650121,-0.000832,-0.000832,0.000672,0.000668,-0.000924,1965,4
19650122,0.002608,0.002607,0.004433,0.004416,0.002543,1965,5
19650125,0.001734,0.001734,0.003478,0.003461,0.001383,1965,1
19650126,0.001258,0.001091,0.001209,0.00105,0.000921,1965,2
19650127,0.003133,0.002961,0.00407,0.003951,0.003336,1965,3
19650128,0.002701,0.002696,0.002154,0.00215,0.002866,1965,4
19650129,0.001257,0.001251,0.004004,0.003968,0.000914,1965,5
19650201,0.000341,0.000262,0.001423,0.001401,0.000228,1965,1
19650202,0.000717,0.000033,0.00129,0.001099,-0.000343,1965,2
19650203,0.001519,0.001039,0.002276,0.002166,0.000914,1965,3
19650204,-0.000011,-0.00004,0.002707,0.00268,-0.000685,1965,4
19650205,-0.002274,-0.002517,-0.000217,-0.000367,-0.003197,1965,5
19650208,-0.003221,-0.00383,-0.001357,-0.001542,-0.003895,1965,1
19650209,0.003289,0.00304,0.003741,0.003391,0.003335,1965,2
19650210,-0.008236,-0.008299,-0.007428,-0.007464,-0.008941,1965,3
19650211,-0.009749,-0.009803,-0.006434,-0.006486,-0.010641,1965,4
19650212,0.006719,0.006719,0.007912,0.007912,0.007365,1965,5
19650215,-0.000372,-0.000434,0.002577,0.002533,-0.00116,1965,1
19650216,-0.003331,-0.003651,-0.000026,-0.000259,-0.004647,1965,2
19650217,0.001688,0.001529,0.002646,0.002542,0.001167,1965,3
19650218,0.003082,0.003067,0.00543,0.005365,0.003265,1965,4
19650219,0.00205,0.002017,0.004836,0.004701,0.001859,1965,5
19650223,0.004915,0.004622,0.005774,0.005504,0.004988,1965,2
19650224,0.006474,0.00561,0.004754,0.004424,0.006117,1965,3
19650225,0.000953,0.000889,0.002163,0.002107,0.000344,1965,4
19650226,0.002564,0.002535,0.002383,0.002316,0.002638,1965,5
19650301,-0.001367,-0.001408,0.0022,0.002136,-0.002059,1965,1
19650302,0.001904,0.001776,0.0028,0.002551,0.001719,1965,2
19650303,-0.000313,-0.000597,0.002446,0.002282,-0.001602,1965,3
19650304,-0.002818,-0.002848,0.001375,0.001298,-0.003209,1965,4
19650305,-0.001796,-0.001987,-0.000456,-0.000673,-0.002069,1965,5
19650308,0.000601,0.000575,0.004314,0.004257,0.000346,1965,1
19650309,-0.001362,-0.001638,-0.003165,-0.003453,-0.001612,1965,2
19650310,-0.000823,-0.000993,0.000785,0.000487,-0.00173,1965,3
19650311,0.003869,0.003808,0.003378,0.003274,0.00416,1965,4
19650312,0.003117,0.003087,0.003807,0.003736,0.003567,1965,5
19650315,0.000743,0.000716,0.001506,0.001445,0.000344,1965,1
19650316,-0.000861,-0.00095,-0.000283,-0.000497,-0.001261,1965,2
19650317,-0.001221,-0.001283,-0.000174,-0.000235,-0.001262,1965,3
19650318,-0.002421,-0.002426,-0.001039,-0.00106,-0.002413,1965,4
19650319,-0.000018,-0.000038,0.001293,0.00128,0.000346,1965,5
19650322,-0.000055,-0.000084,0.000748,0.000715,-0.000115,1965,1
19650323,0.000593,0.000546,0.000396,0.000359,0.001152,1965,2
19650324,0.001948,0.001937,0.002117,0.002067,0.001841,1965,3
19650325,-0.002648,-0.002651,0.001068,0.001048,-0.002871,1965,4
19650326,-0.006728,-0.006803,-0.005263,-0.005396,-0.00737,1965,5
19650329,-0.002314,-0.002348,-0.003064,-0.003153,-0.001972,1965,1
19650330,0.002011,0.00199,0.001625,0.001584,0.001976,1965,2
19650331,0.00018,0.000121,0.002488,0.002425,-0.000464,1965,3
19650401,0.001685,0.001648,0.001468,0.001434,0.001857,1965,4
19650402,0.002612,0.002596,0.003567,0.00353,0.002433,1965,5
19650405,0.000208,0.000201,0.00098,0.000961,0,1965,1
19650406,-0.000381,-0.000492,-0.000048,-0.000204,-0.000347,1965,2
19650407,0.000765,0.000752,0.002885,0.002838,0.000578,1965,3
19650408,0.005325,0.005322,0.004274,0.004243,0.005661,1965,4
19650409,0.005663,0.005647,0.005436,0.005414,0.005974,1965,5
19650412,0.00453,0.004413,0.003997,0.003768,0.00434,1965,1
19650413,0.001455,0.001412,0.00211,0.002054,0.001137,1965,2
19650414,0.001914,0.001838,0.000461,0.000412,0.002272,1965,3
19650415,-0.000427,-0.000435,0.002767,0.002754,-0.00102,1965,4
19650419,0.00381,0.003805,0.004169,0.004145,0.004084,1965,1
19650420,-0.000228,-0.000314,0.001332,0.001279,-0.000565,1965,2
19650421,-0.002048,-0.002058,-0.000321,-0.000365,-0.001809,1965,3
19650422,0.004524,0.004524,0.002956,0.002956,0.005436,1965,4
19650423,0.001451,0.001436,0.003283,0.003261,0.001126,1965,5
19650426,0.000105,0.000104,0.00133,0.001305,0.000113,1965,1
19650427,0.001699,0.001553,0.001668,0.00148,0.001687,1965,2
19650428,-0.000342,-0.000506,-0.000496,-0.000602,-0.000449,1965,3
19650429,-0.000523,-0.000531,0.000631,0.000596,-0.000787,1965,4
19650430,0.001388,0.001377,0.000603,0.00058,0.002024,1965,5
19650503,0.000822,0.000687,-0.000638,-0.000666,0.001347,1965,1
19650504,0.002794,0.002157,0.000936,0.000763,0.003138,1965,2
19650505,0.002607,0.001963,0.000753,0.000531,0.002234,1965,3
19650506,0.002539,0.002524,0.000709,0.000664,0.002341,1965,4
19650507,-0.00045,-0.000472,0.001078,0.001043,-0.000778,1965,5
19650510,-0.000891,-0.001741,-0.000008,-0.00005,-0.002115,1965,1
19650511,-0.00069,-0.001044,-0.001053,-0.001392,-0.001227,1965,2
19650512,0.003803,0.003699,0.00223,0.002092,0.004355,1965,3
19650513,0.003381,0.003336,0.00439,0.004314,0.003669,1965,4
19650514,-0.001391,-0.001423,0.000936,0.000903,-0.001883,1965,5
19650517,-0.005227,-0.005284,-0.000441,-0.000529,-0.006215,1965,1
19650518,-0.000497,-0.000745,0.00035,0.000172,-0.000893,1965,2
19650519,0.002182,0.001906,0.001915,0.00184,0.002347,1965,3
19650520,-0.005082,-0.005153,-0.005058,-0.005196,-0.005464,1965,4
19650521,-0.004406,-0.004513,-0.001963,-0.002019,-0.004822,1965,5
19650524,-0.00734,-0.007357,-0.006182,-0.006201,-0.007437,1965,1
19650525,0.005545,0.005393,0.004081,0.003776,0.00579,1965,2
19650526,-0.002516,-0.003422,-0.003846,-0.00422,-0.003386,1965,3
19650527,-0.005613,-0.005652,-0.006595,-0.006644,-0.00521,1965,4
19650528,0.00609,0.006055,0.005433,0.005379,0.006603,1965,5
19650601,-0.006714,-0.006924,-0.006036,-0.006282,-0.007917,1965,2
19650602,-0.007743,-0.007892,-0.011002,-0.011135,-0.007182,1965,3
19650603,-0.00221,-0.002306,-0.002414,-0.002517,-0.002182,1965,4
19650604,0.002164,0.002127,0.001813,0.00174,0.002417,1965,5
19650607,-0.003478,-0.003633,-0.005028,-0.005207,-0.00264,1965,1
19650608,-0.010585,-0.010736,-0.010274,-0.010485,-0.010935,1965,2
19650609,-0.010066,-0.010168,-0.010082,-0.01023,-0.010357,1965,3
19650610,-0.004151,-0.004281,-0.008308,-0.008587,-0.003645,1965,4
19650611,0.004384,0.004358,0.004469,0.004373,0.004603,1965,5
19650614,-0.013353,-0.01337,-0.016907,-0.016982,-0.01304,1965,1
19650615,0.004791,0.004547,0.000667,0.000415,0.005714,1965,2
19650616,0.009025,0.009008,0.01316,0.013126,0.008403,1965,3
19650617,0.005963,0.005905,0.005665,0.005624,0.006338,1965,4
19650618,-0.004161,-0.004163,-0.003759,-0.003783,-0.004665,1965,5
19650621,-0.003711,-0.003717,-0.004773,-0.004794,-0.003398,1965,1
19650622,0.001923,0.001816,0.000724,0.000653,0.001881,1965,2
19650623,-0.006155,-0.006167,-0.004914,-0.004965,-0.006337,1965,3
19650624,-0.013337,-0.013341,-0.016895,-0.01692,-0.01311,1965,4
19650625,-0.006293,-0.006412,-0.008641,-0.008813,-0.005984,1965,5
19650628,-0.018758,-0.018784,-0.026682,-0.026779,-0.017578,1965,1
19650629,0.007898,0.00782,-0.000676,-0.00074,0.009926,1965,2
19650630,0.022139,0.022104,0.028074,0.028012,0.02075,1965,3
19650701,0.004641,0.004617,0.007602,0.007559,0.00428,1965,4
19650702,0.008178,0.00817,0.009414,0.009376,0.008049,1965,5
19650706,-0.001655,-0.001772,0.000532,0.000376,-0.001996,1965,2
19650707,-0.003344,-0.003374,-0.002535,-0.002586,-0.003765,1965,3
19650708,0.007981,0.007978,0.005739,0.005718,0.008504,1965,4
19650709,0.004061,0.004009,0.006306,0.006282,0.003748,1965,5
19650712,0.000031,-0.000043,0.000634,0.000526,-0.000233,1965,1
19650713,-0.001361,-0.001402,-0.001268,-0.001357,-0.001167,1965,2
19650714,0.003069,0.003058,0.003225,0.003198,0.003271,1965,3
19650715,-0.000791,-0.000842,0.00188,0.001841,-0.001747,1965,4
19650716,-0.000276,-0.000283,0.000748,0.000736,-0.00035,1965,5
19650719,-0.000879,-0.000888,-0.000191,-0.000217,-0.0007,1965,1
19650720,-0.012085,-0.012166,-0.011603,-0.011668,-0.012612,1965,2
19650721,-0.005424,-0.005454,-0.005296,-0.005334,-0.005677,1965,3
19650722,-0.002138,-0.002139,-0.000108,-0.00012,-0.002617,1965,4
19650723,0.002414,0.002411,0.002326,0.002305,0.002624,1965,5
19650726,-0.000088,-0.000089,-0.000519,-0.000535,-0.000238,1965,1
19650727,-0.001739,-0.001848,-0.000887,-0.001071,-0.002142,1965,2
19650728,0.002053,0.001855,0.001417,0.001311,0.001908,1965,3
19650729,0.007338,0.007331,0.006646,0.006612,0.007735,1965,4
19650730,0.006919,0.0069,0.007699,0.007673,0.006731,1965,5
19650802,0.002145,0.001993,0.002061,0.002026,0.001994,1965,1
19650803,0.001362,0.000672,0.000338,0.000136,0.000468,1965,2
19650804,0.004331,0.003889,0.004466,0.004398,0.003861,1965,3
19650805,0.000357,0.000107,0.001839,0.001705,0,1965,4
19650806,0.003579,0.003519,0.003831,0.003788,0.003264,1965,5
19650809,-0.001146,-0.001615,0.000516,0.000446,-0.00244,1965,1
19650810,0.000548,0.000272,0.002222,0.001949,0.000116,1965,2
19650811,0.003386,0.003258,0.005058,0.004872,0.003028,1965,3
19650812,0.003078,0.003004,0.004262,0.004194,0.002903,1965,4
19650813,0.004588,0.004547,0.004952,0.00491,0.004515,1965,5
19650816,0.001298,0.001226,0.000953,0.000912,0.001152,1965,1
19650817,0.001801,0.001477,0.000401,0.000133,0.001957,1965,2
19650818,0.000352,0.000161,0.00108,0.001024,-0.000574,1965,3
19650819,-0.002185,-0.002201,-0.002676,-0.002718,-0.002299,1965,4
19650820,-0.000719,-0.000778,0.000895,0.00077,-0.001152,1965,5
19650823,-0.001173,-0.001197,-0.000718,-0.000772,-0.0015,1965,1
19650824,0.001875,0.001738,0.002816,0.00262,0.001733,1965,2
19650825,0.001559,0.00133,0.001858,0.001777,0.001153,1965,3
19650826,0.003812,0.003698,0.002677,0.002474,0.003801,1965,4
19650827,0.001414,0.000632,0.003667,0.003392,0.000689,1965,5
19650830,0.000643,0.000636,0.002401,0.002351,0.000115,1965,1
19650831,-0.000374,-0.000522,0.001121,0.000919,-0.000459,1965,2
19650901,0.000584,0.000387,0.001599,0.001418,0,1965,3
19650902,0.005716,0.005594,0.006214,0.006089,0.005506,1965,4
19650903,0.004734,0.004699,0.004934,0.00489,0.004678,1965,5
19650907,0.003417,0.003152,0.002645,0.002261,0.003407,1965,2
19650908,0.002899,0.002834,0.001573,0.0015,0.003395,1965,3
19650909,0.00262,0.002567,0.002569,0.002512,0.002594,1965,4
19650910,0.002427,0.002297,0.00234,0.002034,0.002587,1965,5
19650913,0.002522,0.002498,0.001684,0.001601,0.002917,1965,1
19650914,-0.00411,-0.004205,-0.004639,-0.004836,-0.003916,1965,2
19650915,0.004806,0.004743,0.003486,0.003395,0.005504,1965,3
19650916,0.005333,0.005309,0.004193,0.004155,0.005585,1965,4
19650917,0.000255,0.000208,0.00044,0.000389,0.000333,1965,5
19650920,0.000624,0.000618,0.000801,0.00078,0.000333,1965,1
19650921,-0.002597,-0.00279,-0.002239,-0.002325,-0.002997,1965,2
19650922,0.004797,0.004792,0.004096,0.004066,0.004565,1965,3
19650923,-0.003661,-0.003662,-0.005109,-0.005123,-0.00399,1965,4
19650924,0.002538,0.002519,0.004694,0.004661,0.001781,1965,5
19650927,0.005917,0.005805,0.003419,0.003242,0.006998,1965,1
19650928,-0.002257,-0.002308,-0.000803,-0.000946,-0.002427,1965,2
19650929,-0.004528,-0.004538,-0.002864,-0.0029,-0.004534,1965,3
19650930,-0.000465,-0.000514,0.000296,0.000258,-0.000667,1965,4
19651001,-0.000541,-0.000573,0.002946,0.002879,-0.000667,1965,5
19651004,0.002466,0.002463,0.005067,0.005053,0.002002,1965,1
19651005,0.005588,0.005501,0.004637,0.004495,0.006106,1965,2
19651006,-0.000646,-0.000724,-0.000309,-0.000404,-0.000993,1965,3
19651007,-0.000277,-0.00028,0.003224,0.00318,-0.000773,1965,4
19651008,0.004949,0.004892,0.009166,0.009122,0.0042,1965,5
19651011,0.005791,0.005702,0.007264,0.007073,0.005724,1965,1
19651012,-0.000269,-0.000269,0.00245,0.00245,-0.000219,1965,2
19651013,0.000235,0.00018,0.002672,0.002618,-0.000109,1965,3
19651014,-0.001282,-0.001287,0.002062,0.002018,-0.001642,1965,4
19651015,0.002448,0.002395,0.004497,0.004441,0.002084,1965,5
19651018,0.00295,0.002948,0.004075,0.004052,0.003283,1965,1
19651019,0.001321,0.001238,0.0001,0.000039,0.001309,1965,2
19651020,0.000073,0.00006,0.002498,0.002464,-0.000218,1965,3
19651021,0.001602,0.001601,0.00389,0.00388,0.001743,1965,4
19651022,-0.000405,-0.000406,0.000623,0.000604,0.000435,1965,5
19651025,-0.003843,-0.003845,-0.004712,-0.004716,-0.00337,1965,1
19651026,0.005095,0.005006,0.004279,0.004119,0.005782,1965,2
19651027,0.003704,0.003499,0.004097,0.003929,0.003362,1965,3
19651028,-0.002807,-0.002872,-0.001259,-0.0013,-0.003243,1965,4
19651029,0.00276,0.002639,0.003639,0.0036,0.002277,1965,5
19651101,-0.000871,-0.00157,-0.00055,-0.000737,-0.002056,1965,1
19651103,0.001458,0.00099,0.003255,0.003176,0.000867,1965,3
19651104,0.002163,0.002125,0.003564,0.003532,0.001625,1965,4
19651105,0.001351,-0.000078,0.003669,0.003499,-0.000973,1965,5
19651108,-0.003312,-0.003508,-0.000797,-0.000986,-0.001516,1965,1
19651109,-0.002401,-0.002798,-0.000256,-0.000611,-0.003253,1965,2
19651110,-0.000751,-0.000795,0.00118,0.001118,-0.001088,1965,3
19651111,0.002823,0.002823,0.003838,0.003838,0.003049,1965,4
19651112,0.004873,0.004814,0.006481,0.006408,0.004777,1965,5
19651115,0.001355,0.00133,0.003082,0.003041,0.000864,1965,1
19651116,-0.001018,-0.001376,0.001765,0.001504,-0.002375,1965,2
19651117,0.001507,0.00121,-0.001336,-0.001427,0.002056,1965,3
19651118,-0.003264,-0.003286,0.001016,0.000947,-0.004104,1965,4
19651119,0.000373,0.000326,0.003599,0.003474,0.000217,1965,5
19651122,-0.00511,-0.005298,-0.001477,-0.001787,-0.006505,1965,1
19651123,0.001637,0.001279,0.003522,0.003354,0.001528,1965,2
19651124,0.00213,0.001983,0.004755,0.004535,0.001743,1965,3
19651126,0.00273,0.001765,0.007301,0.006927,0.000979,1965,5
19651129,-0.001234,-0.001264,0.003429,0.003366,-0.002499,1965,1
19651130,-0.001267,-0.001522,0.001175,0.000872,-0.00207,1965,2
19651201,-0.000005,-0.000132,0.005232,0.005046,-0.001201,1965,3
19651202,-0.002134,-0.002158,0.002903,0.002824,-0.003169,1965,4
19651203,0.000786,0.000676,0.002815,0.002703,0.000658,1965,5
19651206,-0.007577,-0.00763,-0.008556,-0.008617,-0.00745,1965,1
19651207,0.009558,0.009213,0.012871,0.012502,0.008831,1965,2
19651208,-0.000695,-0.000751,0.00436,0.004271,-0.001204,1965,3
19651209,0.003037,0.003002,0.005924,0.005809,0.003067,1965,4
19651210,0.002857,0.002734,0.00486,0.004557,0.002621,1965,5
19651213,0.001276,0.001243,0.003003,0.002929,0.000327,1965,1
19651214,0.00085,0.000728,0.001788,0.001553,0.000544,1965,2
19651215,0.001874,0.001803,0.003731,0.003571,0.001524,1965,3
19651216,0.001675,0.001634,0.00376,0.003712,0.001087,1965,4
19651217,0.000581,0.000545,0.003547,0.003506,-0.000434,1965,5
19651220,-0.005268,-0.0054,-0.006081,-0.006193,-0.00467,1965,1
19651221,0.003577,0.003567,0.003783,0.0037,0.003928,1965,2
19651222,0.001596,0.001589,-0.003686,-0.003746,0.003043,1965,3
19651223,-0.001454,-0.001456,-0.002185,-0.002212,-0.001084,1965,4
19651227,-0.006304,-0.006313,-0.005049,-0.005161,-0.007268,1965,1
19651228,-0.000316,-0.000425,-0.002461,-0.002654,0.000109,1965,2
19651229,0.00302,0.002955,0.004714,0.004614,0.003059,1965,3
19651230,0.003753,0.003745,0.005009,0.004991,0.004248,1965,4
19651231,0.002863,0.002816,0.00525,0.005214,0.002495,1965,5
19660103,-0.001823,-0.001839,0.00535,0.005313,-0.002705,1966,1
19660104,0.001291,0.001207,0.0039,0.003732,0.000868,1966,2
19660105,0.00588,0.005782,0.006116,0.005999,0.006395,1966,3
19660106,0.001962,0.00196,0.002713,0.002708,0.002262,1966,4
19660107,0.001328,0.001322,0.001926,0.001901,0.00086,1966,5
19660110,0.002453,0.002426,0.004916,0.004906,0.00204,1966,1
